subject,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,total_trial_number,trial_number,block_number,animacy,number,pose,trial_type
SS1682411174694,2202,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,6,10,inanimate,pair,right,deviant
SS1682411174694,5773,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_002_left.png,animate_pair_right,animate_pair_left,pose,6,1,11,animate,pair,right,background
SS1682411174694,6601,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_002_left.png,animate_pair_right,animate_pair_left,pose,6,2,11,animate,pair,right,background
SS1682411174694,4271,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_002_left.png,animate_pair_right,animate_pair_left,pose,6,3,11,animate,pair,right,background
SS1682411174694,3011,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_002_left.png,animate_pair_right,animate_pair_left,pose,6,4,11,animate,pair,right,background
SS1682411174694,3254,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_002_left.png,animate_pair_right,animate_pair_left,pose,6,5,11,animate,pair,right,background
SS1682411174694,5689,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/animate_002_left.png,animate_pair_right,animate_pair_left,pose,6,6,11,animate,pair,right,deviant
SS1682411174694,7171,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/inanimate_006_left.png,animate_pair_left,inanimate_pair_left,animacy,4,1,12,animate,pair,left,background
SS1682411174694,3769,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/inanimate_006_left.png,animate_pair_left,inanimate_pair_left,animacy,4,2,12,animate,pair,left,background
SS1682411174694,5450,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/inanimate_006_left.png,animate_pair_left,inanimate_pair_left,animacy,4,3,12,animate,pair,left,background
SS1682411174694,4366,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/inanimate_006_left.png,animate_pair_left,inanimate_pair_left,animacy,4,4,12,animate,pair,left,deviant
SS1682411174694,2364,deviant_block,media/padded_stims/animate_008_right.png,media/padded_stims/animate_006_right.png,animate_single_right,animate_pair_right,number,2,2,13,animate,single,right,deviant
SS1682411174694,15088,background_block,media/padded_stims/animate_011_right.png,null,animate_pair_right,null,null,6,1,14,animate,pair,right,background
SS1682411174694,5877,background_block,media/padded_stims/animate_011_right.png,null,animate_pair_right,null,null,6,2,14,animate,pair,right,background
SS1682411174694,3818,background_block,media/padded_stims/animate_011_right.png,null,animate_pair_right,null,null,6,3,14,animate,pair,right,background
SS1682411174694,5079,background_block,media/padded_stims/animate_011_right.png,null,animate_pair_right,null,null,6,4,14,animate,pair,right,background
SS1682411174694,2674,background_block,media/padded_stims/animate_011_right.png,null,animate_pair_right,null,null,6,5,14,animate,pair,right,background
SS1682411174694,2939,background_block,media/padded_stims/animate_011_right.png,null,animate_pair_right,null,null,6,6,14,animate,pair,right,background
SS1682411174694,2893,background_block,media/padded_stims/inanimate_010_left.png,null,inanimate_single_left,null,null,4,1,15,inanimate,single,left,background
SS1682411174694,2685,background_block,media/padded_stims/inanimate_010_left.png,null,inanimate_single_left,null,null,4,2,15,inanimate,single,left,background
SS1682411174694,1679,background_block,media/padded_stims/inanimate_010_left.png,null,inanimate_single_left,null,null,4,3,15,inanimate,single,left,background
SS1682411174694,1149,background_block,media/padded_stims/inanimate_010_left.png,null,inanimate_single_left,null,null,4,4,15,inanimate,single,left,background
SS1682411174694,3117,background_block,media/padded_stims/animate_011_left.png,null,animate_pair_left,null,null,6,1,16,animate,pair,left,background
SS1682411174694,2941,background_block,media/padded_stims/animate_011_left.png,null,animate_pair_left,null,null,6,2,16,animate,pair,left,background
SS1682411174694,2729,background_block,media/padded_stims/animate_011_left.png,null,animate_pair_left,null,null,6,3,16,animate,pair,left,background
SS1682411174694,3704,background_block,media/padded_stims/animate_011_left.png,null,animate_pair_left,null,null,6,4,16,animate,pair,left,background
SS1682411174694,4267,background_block,media/padded_stims/animate_011_left.png,null,animate_pair_left,null,null,6,5,16,animate,pair,left,background
SS1682411174694,4058,background_block,media/padded_stims/animate_011_left.png,null,animate_pair_left,null,null,6,6,16,animate,pair,left,background
SS1682412061977,1806,deviant_block,media/padded_stims/inanimate_006_left.png,media/padded_stims/inanimate_008_left.png,inanimate_pair_left,inanimate_single_left,number,2,1,1,inanimate,pair,left,background
SS1682412061977,1356,deviant_block,media/padded_stims/inanimate_006_left.png,media/padded_stims/inanimate_008_left.png,inanimate_pair_left,inanimate_single_left,number,2,2,1,inanimate,pair,left,deviant
SS1682412061977,1595,background_block,media/padded_stims/animate_009_right.png,null,animate_pair_right,null,null,2,1,2,animate,pair,right,background
SS1682412061977,1076,background_block,media/padded_stims/animate_009_right.png,null,animate_pair_right,null,null,2,2,2,animate,pair,right,background
SS1682412061977,1180,deviant_block,media/padded_stims/animate_009_left.png,media/padded_stims/animate_010_left.png,animate_single_left,animate_single_left,identity,2,1,3,animate,single,left,background
SS1682412061977,1387,deviant_block,media/padded_stims/animate_009_left.png,media/padded_stims/animate_010_left.png,animate_single_left,animate_single_left,identity,2,2,3,animate,single,left,deviant
SS1682412061977,1226,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,1,4,inanimate,single,right,background
SS1682412061977,1071,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,2,4,inanimate,single,right,background
SS1682412061977,903,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,3,4,inanimate,single,right,background
SS1682412061977,832,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,4,4,inanimate,single,right,background
SS1682412061977,716,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,5,4,inanimate,single,right,background
SS1682412061977,985,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,6,4,inanimate,single,right,background
SS1682412061977,1166,background_block,media/padded_stims/animate_002_left.png,null,animate_single_left,null,null,4,1,5,animate,single,left,background
SS1682412061977,796,background_block,media/padded_stims/animate_002_left.png,null,animate_single_left,null,null,4,2,5,animate,single,left,background
SS1682412061977,817,background_block,media/padded_stims/animate_002_left.png,null,animate_single_left,null,null,4,3,5,animate,single,left,background
SS1682412061977,891,background_block,media/padded_stims/animate_002_left.png,null,animate_single_left,null,null,4,4,5,animate,single,left,background
SS1682412061977,777,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,4,1,6,inanimate,single,left,background
SS1682412061977,524,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,4,2,6,inanimate,single,left,background
SS1682412061977,891,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,4,3,6,inanimate,single,left,background
SS1682412061977,964,background_block,media/padded_stims/inanimate_001_left.png,null,inanimate_single_left,null,null,4,4,6,inanimate,single,left,background
SS1682412061977,756,background_block,media/padded_stims/animate_004_right.png,null,animate_single_right,null,null,2,1,7,animate,single,right,background
SS1682412061977,775,background_block,media/padded_stims/animate_004_right.png,null,animate_single_right,null,null,2,2,7,animate,single,right,background
SS1682412061977,783,deviant_block,media/padded_stims/animate_005_right.png,media/padded_stims/animate_007_right.png,animate_pair_right,animate_pair_right,identity,6,1,8,animate,pair,right,background
SS1682412061977,1216,deviant_block,media/padded_stims/animate_005_right.png,media/padded_stims/animate_007_right.png,animate_pair_right,animate_pair_right,identity,6,2,8,animate,pair,right,background
SS1682412061977,1020,deviant_block,media/padded_stims/animate_005_right.png,media/padded_stims/animate_007_right.png,animate_pair_right,animate_pair_right,identity,6,3,8,animate,pair,right,background
SS1682412061977,1292,deviant_block,media/padded_stims/animate_005_right.png,media/padded_stims/animate_007_right.png,animate_pair_right,animate_pair_right,identity,6,4,8,animate,pair,right,background
SS1682412061977,928,deviant_block,media/padded_stims/animate_005_right.png,media/padded_stims/animate_007_right.png,animate_pair_right,animate_pair_right,identity,6,5,8,animate,pair,right,background
SS1682412061977,1056,deviant_block,media/padded_stims/animate_005_right.png,media/padded_stims/animate_007_right.png,animate_pair_right,animate_pair_right,identity,6,6,8,animate,pair,right,deviant
SS1682412061977,701,background_block,media/padded_stims/animate_005_left.png,null,animate_pair_left,null,null,4,1,9,animate,pair,left,background
SS1682412061977,956,background_block,media/padded_stims/animate_005_left.png,null,animate_pair_left,null,null,4,2,9,animate,pair,left,background
SS1682412061977,930,background_block,media/padded_stims/animate_005_left.png,null,animate_pair_left,null,null,4,3,9,animate,pair,left,background
SS1682412061977,921,background_block,media/padded_stims/animate_005_left.png,null,animate_pair_left,null,null,4,4,9,animate,pair,left,background
SS1682412061977,930,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/animate_008_left.png,animate_pair_left,animate_pair_left,identity,6,1,10,animate,pair,left,background
SS1682412061977,867,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/animate_008_left.png,animate_pair_left,animate_pair_left,identity,6,2,10,animate,pair,left,background
SS1682412061977,1015,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/animate_008_left.png,animate_pair_left,animate_pair_left,identity,6,3,10,animate,pair,left,background
SS1682412061977,971,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/animate_008_left.png,animate_pair_left,animate_pair_left,identity,6,4,10,animate,pair,left,background
SS1682412061977,961,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/animate_008_left.png,animate_pair_left,animate_pair_left,identity,6,5,10,animate,pair,left,background
SS1682412061977,1336,deviant_block,media/padded_stims/animate_012_left.png,media/padded_stims/animate_008_left.png,animate_pair_left,animate_pair_left,identity,6,6,10,animate,pair,left,deviant
SS1682412061977,979,background_block,media/padded_stims/inanimate_001_right.png,null,inanimate_pair_right,null,null,4,1,11,inanimate,pair,right,background
SS1682412061977,883,background_block,media/padded_stims/inanimate_001_right.png,null,inanimate_pair_right,null,null,4,2,11,inanimate,pair,right,background
SS1682412061977,941,background_block,media/padded_stims/inanimate_001_right.png,null,inanimate_pair_right,null,null,4,3,11,inanimate,pair,right,background
SS1682412061977,901,background_block,media/padded_stims/inanimate_001_right.png,null,inanimate_pair_right,null,null,4,4,11,inanimate,pair,right,background
SS1682412061977,1058,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/inanimate_007_right.png,inanimate_single_left,inanimate_single_right,pose,2,1,12,inanimate,single,left,background
SS1682412061977,945,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/inanimate_007_right.png,inanimate_single_left,inanimate_single_right,pose,2,2,12,inanimate,single,left,deviant
SS1682412061977,929,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/animate_011_right.png,inanimate_pair_right,animate_pair_right,animacy,4,1,13,inanimate,pair,right,background
SS1682412061977,1083,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/animate_011_right.png,inanimate_pair_right,animate_pair_right,animacy,4,2,13,inanimate,pair,right,background
SS1682412061977,948,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/animate_011_right.png,inanimate_pair_right,animate_pair_right,animacy,4,3,13,inanimate,pair,right,background
