subject,block_number,block_type,task_type,deviant_position,trial_number,trial_type,trial_looking_time,stimulus_displayed,task_question_type,task_question_response
SS1630955307780,8,simple_dissimilar,curiosity,2,1,background,1081,images/stimuli/simple_19_A_a.gif,curiosity_background,1
SS1630955307780,8,simple_dissimilar,curiosity,2,2,deviant,587,images/stimuli/simple_10_A_a.gif,curiosity_background,1
SS1630955307780,8,simple_dissimilar,curiosity,2,3,background,697,images/stimuli/simple_19_A_a.gif,curiosity_background,1
SS1630955307780,8,simple_dissimilar,curiosity,2,4,background,993,images/stimuli/simple_19_A_a.gif,curiosity_background,1
SS1630955307780,8,simple_dissimilar,curiosity,2,5,background,763,images/stimuli/simple_19_A_a.gif,curiosity_background,1
SS1630955307780,8,simple_dissimilar,curiosity,2,6,background,779,images/stimuli/simple_19_A_a.gif,curiosity_background,1
SS1630955316127,1,simple_dissimilar,curiosity,NA,1,background,2528,images/stimuli/simple_11_A_a.gif,curiosity_background,3
SS1630955316127,1,simple_dissimilar,curiosity,NA,2,background,785,images/stimuli/simple_11_A_a.gif,curiosity_background,3
SS1630955316127,1,simple_dissimilar,curiosity,NA,3,background,561,images/stimuli/simple_11_A_a.gif,curiosity_background,3
SS1630955316127,1,simple_dissimilar,curiosity,NA,4,background,608,images/stimuli/simple_11_A_a.gif,curiosity_background,3
SS1630955316127,1,simple_dissimilar,curiosity,NA,5,background,1685,images/stimuli/simple_11_A_a.gif,curiosity_background,3
SS1630955316127,1,simple_dissimilar,curiosity,NA,6,background,712,images/stimuli/simple_11_A_a.gif,curiosity_background,3
SS1630955316127,2,complex_dissimilar,curiosity,4,1,background,2836,images/stimuli/complex_04_A_a.gif,curiosity_novel,3
SS1630955316127,2,complex_dissimilar,curiosity,4,2,background,966,images/stimuli/complex_04_A_a.gif,curiosity_novel,3
SS1630955316127,2,complex_dissimilar,curiosity,4,3,background,695,images/stimuli/complex_04_A_a.gif,curiosity_novel,3
SS1630955316127,2,complex_dissimilar,curiosity,4,4,deviant,1212,images/stimuli/complex_16_A_a.gif,curiosity_novel,3
SS1630955316127,2,complex_dissimilar,curiosity,4,5,background,781,images/stimuli/complex_04_A_a.gif,curiosity_novel,3
SS1630955316127,2,complex_dissimilar,curiosity,4,6,background,913,images/stimuli/complex_04_A_a.gif,curiosity_novel,3
SS1630955316127,3,complex_dissimilar,curiosity,2,1,background,1100,images/stimuli/complex_10_A_a.gif,curiosity_novel,3
SS1630955316127,3,complex_dissimilar,curiosity,2,2,deviant,6274,images/stimuli/complex_17_A_a.gif,curiosity_novel,3
SS1630955316127,3,complex_dissimilar,curiosity,2,3,background,819,images/stimuli/complex_10_A_a.gif,curiosity_novel,3
SS1630955316127,3,complex_dissimilar,curiosity,2,4,background,609,images/stimuli/complex_10_A_a.gif,curiosity_novel,3
SS1630955316127,3,complex_dissimilar,curiosity,2,5,background,776,images/stimuli/complex_10_A_a.gif,curiosity_novel,3
SS1630955316127,3,complex_dissimilar,curiosity,2,6,background,1654,images/stimuli/complex_10_A_a.gif,curiosity_novel,3
SS1630955316127,4,simple_dissimilar,curiosity,2,1,background,521,images/stimuli/simple_03_A_a.gif,curiosity_background,3
SS1630955316127,4,simple_dissimilar,curiosity,2,2,deviant,618,images/stimuli/simple_08_A_a.gif,curiosity_background,3
SS1630955316127,4,simple_dissimilar,curiosity,2,3,background,635,images/stimuli/simple_03_A_a.gif,curiosity_background,3
SS1630955316127,4,simple_dissimilar,curiosity,2,4,background,553,images/stimuli/simple_03_A_a.gif,curiosity_background,3
SS1630955316127,4,simple_dissimilar,curiosity,2,5,background,541,images/stimuli/simple_03_A_a.gif,curiosity_background,3
SS1630955316127,4,simple_dissimilar,curiosity,2,6,background,10785,images/stimuli/simple_03_A_a.gif,curiosity_background,3
SS1630955316127,5,complex_dissimilar,curiosity,NA,1,background,887,images/stimuli/complex_18_A_a.gif,curiosity_background,2
SS1630955316127,5,complex_dissimilar,curiosity,NA,2,background,745,images/stimuli/complex_18_A_a.gif,curiosity_background,2
SS1630955316127,5,complex_dissimilar,curiosity,NA,3,background,708,images/stimuli/complex_18_A_a.gif,curiosity_background,2
SS1630955316127,5,complex_dissimilar,curiosity,NA,4,background,15978,images/stimuli/complex_18_A_a.gif,curiosity_background,2
SS1630955316127,5,complex_dissimilar,curiosity,NA,5,background,896,images/stimuli/complex_18_A_a.gif,curiosity_background,2
SS1630955316127,5,complex_dissimilar,curiosity,NA,6,background,839,images/stimuli/complex_18_A_a.gif,curiosity_background,2
SS1630955316127,6,simple_dissimilar,curiosity,4,1,background,625,images/stimuli/simple_05_A_a.gif,curiosity_background,2
SS1630955316127,6,simple_dissimilar,curiosity,4,2,background,612,images/stimuli/simple_05_A_a.gif,curiosity_background,2
SS1630955316127,6,simple_dissimilar,curiosity,4,3,background,672,images/stimuli/simple_05_A_a.gif,curiosity_background,2
SS1630955316127,6,simple_dissimilar,curiosity,4,4,deviant,892,images/stimuli/simple_17_A_a.gif,curiosity_background,2
SS1630955316127,6,simple_dissimilar,curiosity,4,5,background,2186,images/stimuli/simple_05_A_a.gif,curiosity_background,2
SS1630955316127,6,simple_dissimilar,curiosity,4,6,background,3718,images/stimuli/simple_05_A_a.gif,curiosity_background,2
SS1630955316127,7,complex_dissimilar,curiosity,6,1,background,3767,images/stimuli/complex_01_A_a.gif,curiosity_background,2
SS1630955316127,7,complex_dissimilar,curiosity,6,2,background,1365,images/stimuli/complex_01_A_a.gif,curiosity_background,2
SS1630955316127,7,complex_dissimilar,curiosity,6,3,background,1076,images/stimuli/complex_01_A_a.gif,curiosity_background,2
SS1630955316127,7,complex_dissimilar,curiosity,6,4,background,4741,images/stimuli/complex_01_A_a.gif,curiosity_background,2
SS1630955316127,7,complex_dissimilar,curiosity,6,5,background,997,images/stimuli/complex_01_A_a.gif,curiosity_background,2
SS1630955316127,7,complex_dissimilar,curiosity,6,6,deviant,1463,images/stimuli/complex_19_A_a.gif,curiosity_background,2
SS1630955316127,8,simple_dissimilar,curiosity,6,1,background,12490,images/stimuli/simple_07_A_a.gif,curiosity_novel,3
SS1630955316127,8,simple_dissimilar,curiosity,6,2,background,671,images/stimuli/simple_07_A_a.gif,curiosity_novel,3
SS1630955316127,8,simple_dissimilar,curiosity,6,3,background,532,images/stimuli/simple_07_A_a.gif,curiosity_novel,3
SS1630955316127,8,simple_dissimilar,curiosity,6,4,background,1402,images/stimuli/simple_07_A_a.gif,curiosity_novel,3
SS1630955316127,8,simple_dissimilar,curiosity,6,5,background,5611,images/stimuli/simple_07_A_a.gif,curiosity_novel,3
SS1630955316127,8,simple_dissimilar,curiosity,6,6,deviant,14984,images/stimuli/simple_20_A_a.gif,curiosity_novel,3
SS1630955360264,1,complex_dissimilar,curiosity,2,1,background,9039.099999999627,images/stimuli/complex_11_A_a.gif,curiosity_background,3
SS1630955360264,1,complex_dissimilar,curiosity,2,2,deviant,6801.199999999255,images/stimuli/complex_06_A_a.gif,curiosity_background,3
SS1630955360264,1,complex_dissimilar,curiosity,2,3,background,5588.300000000745,images/stimuli/complex_11_A_a.gif,curiosity_background,3
SS1630955360264,1,complex_dissimilar,curiosity,2,4,background,4274,images/stimuli/complex_11_A_a.gif,curiosity_background,3
SS1630955360264,1,complex_dissimilar,curiosity,2,5,background,4462.700000001118,images/stimuli/complex_11_A_a.gif,curiosity_background,3
SS1630955360264,1,complex_dissimilar,curiosity,2,6,background,3875.5,images/stimuli/complex_11_A_a.gif,curiosity_background,3
SS1630955360264,2,simple_dissimilar,curiosity,NA,1,background,5080.4000000003725,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630955360264,2,simple_dissimilar,curiosity,NA,2,background,4185.200000001118,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630955360264,2,simple_dissimilar,curiosity,NA,3,background,4191.199999999255,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630955360264,2,simple_dissimilar,curiosity,NA,4,background,4413.5999999996275,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630955360264,2,simple_dissimilar,curiosity,NA,5,background,4584.5,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630955360264,2,simple_dissimilar,curiosity,NA,6,background,1672,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630955360264,3,complex_dissimilar,curiosity,4,1,background,8093.700000001118,images/stimuli/complex_15_A_a.gif,curiosity_background,3
SS1630955360264,3,complex_dissimilar,curiosity,4,2,background,3257.699999999255,images/stimuli/complex_15_A_a.gif,curiosity_background,3
SS1630955360264,3,complex_dissimilar,curiosity,4,3,background,2640.5999999996275,images/stimuli/complex_15_A_a.gif,curiosity_background,3
SS1630955360264,3,complex_dissimilar,curiosity,4,4,deviant,5938.5,images/stimuli/complex_18_A_a.gif,curiosity_background,3
SS1630955360264,3,complex_dissimilar,curiosity,4,5,background,5149.700000001118,images/stimuli/complex_15_A_a.gif,curiosity_background,3
SS1630955360264,3,complex_dissimilar,curiosity,4,6,background,3853.7000000011176,images/stimuli/complex_15_A_a.gif,curiosity_background,3
SS1630955360264,4,simple_dissimilar,curiosity,4,1,background,6050.9000000003725,images/stimuli/simple_06_A_a.gif,curiosity_novel,0
SS1630955360264,4,simple_dissimilar,curiosity,4,2,background,3648.7999999988824,images/stimuli/simple_06_A_a.gif,curiosity_novel,0
SS1630955360264,4,simple_dissimilar,curiosity,4,3,background,3810.199999999255,images/stimuli/simple_06_A_a.gif,curiosity_novel,0
SS1630955360264,4,simple_dissimilar,curiosity,4,4,deviant,3689.5,images/stimuli/simple_08_A_a.gif,curiosity_novel,0
SS1630955360264,4,simple_dissimilar,curiosity,4,5,background,2258.5,images/stimuli/simple_06_A_a.gif,curiosity_novel,0
SS1630955360264,4,simple_dissimilar,curiosity,4,6,background,1453.9000000003725,images/stimuli/simple_06_A_a.gif,curiosity_novel,0
SS1630955360264,5,simple_dissimilar,curiosity,6,1,background,3772.2999999988824,images/stimuli/simple_18_A_a.gif,curiosity_background,1
SS1630955360264,5,simple_dissimilar,curiosity,6,2,background,3696.89999999851,images/stimuli/simple_18_A_a.gif,curiosity_background,1
SS1630955360264,5,simple_dissimilar,curiosity,6,3,background,4065.5,images/stimuli/simple_18_A_a.gif,curiosity_background,1
SS1630955360264,5,simple_dissimilar,curiosity,6,4,background,1109.800000000745,images/stimuli/simple_18_A_a.gif,curiosity_background,1
SS1630955360264,5,simple_dissimilar,curiosity,6,5,background,2392.699999999255,images/stimuli/simple_18_A_a.gif,curiosity_background,1
SS1630955360264,5,simple_dissimilar,curiosity,6,6,deviant,3159.300000000745,images/stimuli/simple_11_A_a.gif,curiosity_background,1
SS1630955360264,6,complex_dissimilar,curiosity,NA,1,background,5942.5999999996275,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630955360264,6,complex_dissimilar,curiosity,NA,2,background,2357.699999999255,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630955360264,6,complex_dissimilar,curiosity,NA,3,background,1630.300000000745,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630955360264,6,complex_dissimilar,curiosity,NA,4,background,1091.5,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630955360264,6,complex_dissimilar,curiosity,NA,5,background,2463.5999999996275,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630955360264,6,complex_dissimilar,curiosity,NA,6,background,1361,images/stimuli/complex_05_A_a.gif,curiosity_novel,3
SS1630955360264,7,complex_dissimilar,curiosity,6,1,background,6295.60000000149,images/stimuli/complex_20_A_a.gif,curiosity_novel,2
SS1630955360264,7,complex_dissimilar,curiosity,6,2,background,1053.4000000003725,images/stimuli/complex_20_A_a.gif,curiosity_novel,2
SS1630955360264,7,complex_dissimilar,curiosity,6,3,background,1085.5,images/stimuli/complex_20_A_a.gif,curiosity_novel,2
SS1630955360264,7,complex_dissimilar,curiosity,6,4,background,1501.800000000745,images/stimuli/complex_20_A_a.gif,curiosity_novel,2
SS1630955360264,7,complex_dissimilar,curiosity,6,5,background,1288.5999999996275,images/stimuli/complex_20_A_a.gif,curiosity_novel,2
SS1630955360264,7,complex_dissimilar,curiosity,6,6,deviant,7536.5999999996275,images/stimuli/complex_04_A_a.gif,curiosity_novel,2
SS1630955360264,8,simple_dissimilar,curiosity,2,1,background,1615.7000000011176,images/stimuli/simple_01_A_a.gif,curiosity_novel,0
SS1630955360264,8,simple_dissimilar,curiosity,2,2,deviant,1669.300000000745,images/stimuli/simple_12_A_a.gif,curiosity_novel,0
SS1630955360264,8,simple_dissimilar,curiosity,2,3,background,1471.2000000011176,images/stimuli/simple_01_A_a.gif,curiosity_novel,0
SS1630955360264,8,simple_dissimilar,curiosity,2,4,background,1074.1000000014901,images/stimuli/simple_01_A_a.gif,curiosity_novel,0
SS1630955360264,8,simple_dissimilar,curiosity,2,5,background,818.5,images/stimuli/simple_01_A_a.gif,curiosity_novel,0
SS1630955360264,8,simple_dissimilar,curiosity,2,6,background,995.4000000003725,images/stimuli/simple_01_A_a.gif,curiosity_novel,0
SS1630955462809,1,simple_dissimilar,curiosity,4,1,background,5825.19999999553,images/stimuli/simple_11_A_a.gif,curiosity_novel,0
SS1630955462809,1,simple_dissimilar,curiosity,4,2,background,3553.7000000029802,images/stimuli/simple_11_A_a.gif,curiosity_novel,0
SS1630955462809,1,simple_dissimilar,curiosity,4,3,background,2690.89999999851,images/stimuli/simple_11_A_a.gif,curiosity_novel,0
SS1630955462809,1,simple_dissimilar,curiosity,4,4,deviant,2953.5,images/stimuli/simple_07_A_a.gif,curiosity_novel,0
SS1630955462809,1,simple_dissimilar,curiosity,4,5,background,2053,images/stimuli/simple_11_A_a.gif,curiosity_novel,0
SS1630955462809,1,simple_dissimilar,curiosity,4,6,background,2501.60000000149,images/stimuli/simple_11_A_a.gif,curiosity_novel,0
SS1630955462809,2,complex_dissimilar,curiosity,NA,1,background,4702.20000000298,images/stimuli/complex_16_A_a.gif,curiosity_background,2
SS1630955462809,2,complex_dissimilar,curiosity,NA,2,background,1639.3999999985099,images/stimuli/complex_16_A_a.gif,curiosity_background,2
SS1630955462809,2,complex_dissimilar,curiosity,NA,3,background,1344.7000000029802,images/stimuli/complex_16_A_a.gif,curiosity_background,2
SS1630955462809,2,complex_dissimilar,curiosity,NA,4,background,698.3000000044703,images/stimuli/complex_16_A_a.gif,curiosity_background,2
SS1630955462809,2,complex_dissimilar,curiosity,NA,5,background,1202.2999999970198,images/stimuli/complex_16_A_a.gif,curiosity_background,2
SS1630955462809,2,complex_dissimilar,curiosity,NA,6,background,841.7000000029802,images/stimuli/complex_16_A_a.gif,curiosity_background,2
SS1630955462809,3,simple_dissimilar,curiosity,6,1,background,934.8000000044703,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630955462809,3,simple_dissimilar,curiosity,6,2,background,1145.9000000059605,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630955462809,3,simple_dissimilar,curiosity,6,3,background,675.1000000014901,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630955462809,3,simple_dissimilar,curiosity,6,4,background,1539.8000000044703,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630955462809,3,simple_dissimilar,curiosity,6,5,background,1002.2999999970198,images/stimuli/simple_20_A_a.gif,curiosity_background,1
SS1630955462809,3,simple_dissimilar,curiosity,6,6,deviant,1640.2999999970198,images/stimuli/simple_14_A_a.gif,curiosity_background,1
SS1630955462809,4,simple_dissimilar,curiosity,2,1,background,1133.3999999985099,images/stimuli/simple_12_A_a.gif,curiosity_background,0
SS1630955462809,4,simple_dissimilar,curiosity,2,2,deviant,980.5,images/stimuli/simple_17_A_a.gif,curiosity_background,0
SS1630955462809,4,simple_dissimilar,curiosity,2,3,background,618.1000000014901,images/stimuli/simple_12_A_a.gif,curiosity_background,0
SS1630955462809,4,simple_dissimilar,curiosity,2,4,background,619.7000000029802,images/stimuli/simple_12_A_a.gif,curiosity_background,0
SS1630955462809,4,simple_dissimilar,curiosity,2,5,background,638.6000000014901,images/stimuli/simple_12_A_a.gif,curiosity_background,0
SS1630955462809,4,simple_dissimilar,curiosity,2,6,background,535.7000000029802,images/stimuli/simple_12_A_a.gif,curiosity_background,0
SS1630955462809,5,complex_dissimilar,curiosity,6,1,background,1003.0999999940395,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955462809,5,complex_dissimilar,curiosity,6,2,background,917.6000000014901,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955462809,5,complex_dissimilar,curiosity,6,3,background,1308.7000000029802,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955462809,5,complex_dissimilar,curiosity,6,4,background,938.0999999940395,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955462809,5,complex_dissimilar,curiosity,6,5,background,603.7000000029802,images/stimuli/complex_09_A_a.gif,curiosity_novel,4
SS1630955462809,5,complex_dissimilar,curiosity,6,6,deviant,1252,images/stimuli/complex_12_A_a.gif,curiosity_novel,4
SS1630955462809,6,complex_dissimilar,curiosity,2,1,background,1693.4000000059605,images/stimuli/complex_02_A_a.gif,curiosity_background,4
SS1630955462809,6,complex_dissimilar,curiosity,2,2,deviant,826.6999999955297,images/stimuli/complex_01_A_a.gif,curiosity_background,4
SS1630955462809,6,complex_dissimilar,curiosity,2,3,background,767.5,images/stimuli/complex_02_A_a.gif,curiosity_background,4
SS1630955462809,6,complex_dissimilar,curiosity,2,4,background,503.5,images/stimuli/complex_02_A_a.gif,curiosity_background,4
SS1630955462809,6,complex_dissimilar,curiosity,2,5,background,907.1000000014901,images/stimuli/complex_02_A_a.gif,curiosity_background,4
